window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields,attack_type,topology,location,run_repeat
130,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
135,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
140,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.64,-54.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.64,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
145,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
150,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.24,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
155,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
160,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
165,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
170,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.4,0.6399999999999999,-55.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.4,0.6399999999999999,0.6000000000000014,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
175,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
180,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
185,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
190,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
195,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
200,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.2,0.16,-54.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.2,0.16,0.4000000000000057,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
205,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
210,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
215,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
220,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.24,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
225,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
230,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.6399999999999999,-54.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.6399999999999999,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
235,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
240,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
245,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
250,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
255,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,1.2,-55.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,1.2,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
260,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
265,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
270,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
275,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.4,-53.0,-51.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.4,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
280,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
285,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
290,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-51.8,0.5599999999999999,-53.0,-51.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-51.8,0.5599999999999999,1.0,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
295,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.6399999999999999,-53.0,-51.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.6399999999999999,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
300,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
305,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.24,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
310,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
315,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
320,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
325,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
330,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
335,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.0,0.0,-52.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.0,0.0,0.7999999999999972,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
340,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.6399999999999999,-54.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.6399999999999999,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
345,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.2,0.5599999999999999,-54.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-53.2,0.5599999999999999,0.4000000000000057,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
350,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.6399999999999999,-54.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.6,0.6399999999999999,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
355,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
360,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
365,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
370,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.4,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.4,0.24,0.3999999999999986,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
375,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
380,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
385,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
390,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
395,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.6,0.24,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
400,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.6,0.24,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.6,0.24,0.1999999999999957,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
405,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
410,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
415,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
420,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.8,7.359999999999999,-59.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.8,7.359999999999999,1.0,,,,,0.0,0,4.0,2.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
425,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.8,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.8,0.16,0.0,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
430,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-52.2,0.16,-53.0,-52.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-52.2,0.16,0.5999999999999943,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
435,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
440,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
445,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
450,NODE_F42DC973E618,child_COM26_linear_blackhole_r1_20260915_032509_telem.csv,victim,3.0,70:4B:CA:25:B7:69,5,5,-53.0,0.0,-53.0,-53.0,0.0,False,4.0,False,4.0,False,1.0,1.0,,,,0.0,-53.0,0.0,0.2000000000000028,,,,,0.0,0,4.0,4.0,,,1.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore",blackhole,linear,home,1.0
