window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id,ForwardingRatio,IngressEgressDelta,ConsistencyScore,RetryRate,RSSI_mean,RSSI_var,RSSI_Hop_Diff,LatencyHopRatio,TunnelIntensity,TunnelBytes,TunnelLatency,ParentSwitchRate,LayerChangeCount,HopStabilityDuration,RSSI_stability,PDR,_pdr_clipped,Label,missing_firmware_fields
265,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.8,3.7600000000000002,-40.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.8,3.7600000000000002,18.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
270,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-39.0,4.0,-40.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-39.0,4.0,17.6,,,,,0.0,0,4.0,2.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
275,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.4,1.8400000000000003,-39.0,-36.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.4,1.8400000000000003,19.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
280,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-44.8,17.360000000000007,-53.0,-42.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-44.8,17.360000000000007,11.800000000000004,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
285,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-40.2,2.1599999999999997,-42.0,-38.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-40.2,2.1599999999999997,16.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
290,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-38.2,2.1599999999999997,-40.0,-37.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-38.2,2.1599999999999997,18.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
295,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-38.6,3.04,-40.0,-36.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-38.6,3.04,18.0,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
300,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-37.0,2.8,-40.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-37.0,2.8,19.6,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
305,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.4,3.44,-40.0,-35.0,0.0,False,4.0,False,4.0,False,0.0,0.0,,,,0.0,-36.4,3.44,20.200000000000003,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
310,NODE_B0CBD8F33218,child_COM21_tree_blackhole_r1_20260715_131931_telem.csv,victim,2.0,F4:2D:C9:73:E6:19,5,5,-36.2,2.5599999999999996,-39.0,-35.0,0.0,False,3.0,False,3.0,False,0.0,0.0,,,,0.0,-36.2,2.5599999999999996,20.4,,,,,0.0,0,4.0,4.0,1.0,True,0.0,"ForwardingRatio,IngressEgressDelta,ConsistencyScore"
