window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
480,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.4,0.24,-52,-51,0,False,4,False,4,False,1,1
485,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,0.16,-52,-51,0,False,4,False,4,False,1,1
490,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,0.16,-52,-51,0,False,4,False,4,False,1,1
495,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.96,-52,-50,0,False,4,False,4,False,1,1
500,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.4,0.24,-51,-50,0,False,4,False,4,False,1,1
505,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.2,0.5599999999999999,-51,-49,0,False,4,False,4,False,1,1
510,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,1.2,-51,-48,0,False,4,False,4,False,1,1
515,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.6,0.6399999999999999,-51,-49,0,False,4,False,4,False,1,1
520,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.8,0.5599999999999999,-51,-49,0,False,4,False,4,False,1,1
525,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.6,1.4400000000000002,-52,-49,0,False,4,False,4,False,1,1
530,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,1.7599999999999998,-54,-50,0,False,4,False,4,False,1,1
535,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.6,0.6399999999999999,-51,-49,0,False,4,False,4,False,1,1
540,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.2,0.16,-50,-49,0,False,4,False,4,False,1,1
545,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.0,0.4,-54,-52,0,False,4,False,4,False,0,3
550,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.2,0.16,-54,-53,0,False,4,False,4,False,0,3
555,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-53.0,0.0,-53,-53,0,False,4,False,4,False,0,3
560,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.8,2.1599999999999997,-53,-50,0,False,4,False,4,False,0,3
565,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.8,0.5599999999999999,-52,-50,0,False,4,False,4,False,0,3
570,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.9599999999999997,-53,-50,0,False,4,False,4,False,0,3
575,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.0,-51,-51,0,False,4,False,4,False,0,3
580,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.2,0.5599999999999999,-52,-50,0,False,4,False,4,False,0,3
585,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.8,1.3599999999999999,-52,-49,0,False,4,False,4,False,0,3
590,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-51.0,0.8,-52,-50,0,False,4,False,4,False,0,3
595,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.2,0.9599999999999997,-52,-49,0,False,4,False,4,False,0,3
600,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-50.0,0.0,-50,-50,0,False,4,False,4,False,0,3
605,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-49.8,4.160000000000001,-52,-46,0,False,4,False,4,False,0,3
610,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-46.0,0.4,-47,-45,0,False,4,False,4,False,0,3
615,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-46.2,0.16,-47,-46,0,False,4,False,4,False,0,3
620,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-46.4,0.24,-47,-46,0,False,4,False,4,False,0,3
625,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.2,2.5599999999999996,-46,-42,0,False,4,False,4,False,0,3
630,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.6,1.44,-47,-44,0,False,4,False,4,False,0,3
635,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.0,0.0,-45,-45,0,False,4,False,4,False,0,3
640,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.0,0.0,-45,-45,0,False,4,False,4,False,0,3
645,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.2,0.16,-46,-45,0,False,4,False,4,False,0,3
650,NODE_B0CBD8F33218,child_COM21_linear_blackhole_r1_20260715_195432_telem.csv,victim,3,B4:BF:E9:32:FE:91,5,5,-45.2,0.16,-46,-45,0,False,4,False,4,False,0,3
